busco.id	Status	scaffold	start	end	mid	Strand	Score	Length	OrthoDB url	Description
2246at8782	Complete	8	24148198	24171038	24159618	+	2484.1	1393	https://v10-1.orthodb.org/?query=2246at8782	Kinesin-associated
10695at8782	Complete	8	24206388	24208727	24207557.5	+	1224.4	593	https://v10-1.orthodb.org/?query=10695at8782	Zinc finger C2H2-type
3659at8782	Complete	8	24642283	24661540	24651911.5	-	1520.6	773	https://v10-1.orthodb.org/?query=3659at8782	PTP type protein phosphatase
53403at8782	Complete	8	24710584	24720306	24715445	+	176.7	118	https://v10-1.orthodb.org/?query=53403at8782	V-type proton ATPase subunit G
9728at8782	Complete	8	24894565	25036830	24965697.5	+	908.4	473	https://v10-1.orthodb.org/?query=9728at8782	DENN domain-containing protein 1B
2769at8782	Complete	8	25052290	25114816	25083553	-	1738.3	1159	https://v10-1.orthodb.org/?query=2769at8782	"EGF-like, conserved site"
7362at8782	Complete	8	25153591	25166901	25160246	+	1155.1	647	https://v10-1.orthodb.org/?query=7362at8782	zinc finger and BTB domain-containing protein 41
386at8782	Complete	8	25169718	25197354	25183536	+	4643.6	2796	https://v10-1.orthodb.org/?query=386at8782	abnormal spindle-like microcephaly-associated protein
13796at8782	Complete	8	25198668	25233042	25215855	+	1169.2	845	https://v10-1.orthodb.org/?query=13796at8782	Sushi/SCR/CCP domain
19779at8782	Complete	8	26033473	26117193	26075333	-	838.6	389	https://v10-1.orthodb.org/?query=19779at8782	"Cell division control protein 73, C-terminal"
21612at8782	Complete	8	26068353	26069618	26068985.5	+	785.7	362	https://v10-1.orthodb.org/?query=21612at8782	Hexosyltransferase
50178at8782	Complete	8	26118986	26119597	26119291.5	+	206.7	97	https://v10-1.orthodb.org/?query=50178at8782	Glutaredoxin
16412at8782	Complete	8	26127860	26133366	26130613	-	943.4	453	https://v10-1.orthodb.org/?query=16412at8782	TROVE domain
33090at8782	Complete	8	26134315	26147001	26140658	+	541.5	258	https://v10-1.orthodb.org/?query=33090at8782	"Peptidase C12, C-terminal domain"
44873at8782	Complete	8	26191916	26195893	26193904.5	-	276.5	139	https://v10-1.orthodb.org/?query=44873at8782	regulator of G-protein signaling 2
43378at8782	Complete	8	26240439	26243424	26241931.5	-	278	166	https://v10-1.orthodb.org/?query=43378at8782	regulator of G-protein signaling 1
47756at8782	Complete	8	26269117	26278486	26273801.5	-	217.4	107	https://v10-1.orthodb.org/?query=47756at8782	regulator of G-protein signaling 21
45396at8782	Complete	8	26281221	26288782	26285001.5	-	323.8	192	https://v10-1.orthodb.org/?query=45396at8782	RGS domain
42722at8782	Complete	8	26314528	26317483	26316005.5	+	364.9	180	https://v10-1.orthodb.org/?query=42722at8782	RGS domain
48142at8782	Complete	8	26322171	26328951	26325561	-	299.5	153	https://v10-1.orthodb.org/?query=48142at8782	RGS domain
44483at8782	Complete	8	26335449	26338791	26337120	-	325.5	170	https://v10-1.orthodb.org/?query=44483at8782	oxidoreductase HTATIP2
18480at8782	Complete	8	26350973	26427288	26389130.5	+	745.1	430	https://v10-1.orthodb.org/?query=18480at8782	Basic-leucine zipper domain
32099at8782	Fragmented	8	26453238	26457903	26455570.5	-	380.7	186	https://v10-1.orthodb.org/?query=32099at8782	Short-chain dehydrogenase/reductase SDR
22414at8782	Complete	8	26474389	26481178	26477783.5	-	572.8	286	https://v10-1.orthodb.org/?query=22414at8782	UDPGP family
28136at8782	Complete	8	26484432	26493444	26488938	-	492.2	255	https://v10-1.orthodb.org/?query=28136at8782	Protein kinase domain
33265at8782	Complete	8	26533148	26534083	26533615.5	-	575	261	https://v10-1.orthodb.org/?query=33265at8782	Transmembrane protein 121
48976at8782	Complete	8	26797063	26802186	26799624.5	+	354.7	162	https://v10-1.orthodb.org/?query=48976at8782	Synaptobrevin
1428at8782	Complete	8	26899874	26927735	26913804.5	+	1036.5	790	https://v10-1.orthodb.org/?query=1428at8782	myomegalin-like
43820at8782	Complete	8	26957382	26959642	26958512	+	383.2	167	https://v10-1.orthodb.org/?query=43820at8782	protein FAM78B
42326at8782	Complete	8	26965400	26974248	26969824	-	347.2	172	https://v10-1.orthodb.org/?query=42326at8782	peroxiredoxin-6
34102at8782	Complete	8	26974678	26989324	26982001	+	589.6	261	https://v10-1.orthodb.org/?query=34102at8782	transcriptional adapter 1
38989at8782	Complete	8	27105383	27107991	27106687	-	433.4	234	https://v10-1.orthodb.org/?query=38989at8782	tumor necrosis factor ligand superfamily member 6
5978at8782	Complete	8	27116076	27136511	27126293.5	-	1761.8	916	https://v10-1.orthodb.org/?query=5978at8782	SUN domain
12983at8782	Complete	8	27324481	27328302	27326391.5	-	999	543	https://v10-1.orthodb.org/?query=12983at8782	Methyltransferase domain
41657at8782	Complete	8	27329008	27331780	27330394	-	258.7	135	https://v10-1.orthodb.org/?query=41657at8782	Inosine triphosphate pyrophosphatase
1267at8782	Complete	8	27353065	27400634	27376849.5	-	4375.6	2319	https://v10-1.orthodb.org/?query=1267at8782	"BAT2, N-terminal"
17653at8782	Complete	8	27417177	27429129	27423153	-	1334.9	843	https://v10-1.orthodb.org/?query=17653at8782	FAD/NAD(P)-binding domain
47454at8782	Complete	8	27464591	27495323	27479957	-	380.4	163	https://v10-1.orthodb.org/?query=47454at8782	Homeobox domain
44061at8782	Complete	8	27517177	27528734	27522955.5	-	448.2	302	https://v10-1.orthodb.org/?query=44061at8782	RAB6-interacting golgin
33120at8782	Complete	8	27589885	27606906	27598395.5	-	472.5	233	https://v10-1.orthodb.org/?query=33120at8782	Methyltransferase domain 25
35326at8782	Complete	8	27686383	27690525	27688454	+	416.2	233	https://v10-1.orthodb.org/?query=35326at8782	leucine-rich repeat-containing protein 52
48638at8782	Complete	8	27693525	27696520	27695022.5	+	253.4	132	https://v10-1.orthodb.org/?query=48638at8782	Microsomal glutathione S-transferase 3
17868at8782	Complete	8	27697713	27704996	27701354.5	-	929.5	429	https://v10-1.orthodb.org/?query=17868at8782	Aldehyde dehydrogenase domain
47001at8782	Complete	8	27708212	27722611	27715411.5	-	259.7	125	https://v10-1.orthodb.org/?query=47001at8782	transmembrane and coiled-coil domain-containing protein 1
38211at8782	Complete	8	27725887	27738641	27732264	+	490.5	214	https://v10-1.orthodb.org/?query=38211at8782	Phosphoribulokinase/uridine kinase
12462at8782	Complete	8	27757639	27777955	27767797	+	1056.6	480	https://v10-1.orthodb.org/?query=12462at8782	Kelch repeat type 1
34899at8782	Complete	8	27781468	27784697	27783082.5	-	438.3	249	https://v10-1.orthodb.org/?query=34899at8782	Centromere subunit  L
15315at8782	Complete	8	27784573	27796626	27790599.5	+	995	524	https://v10-1.orthodb.org/?query=15315at8782	GAD domain
42511at8782	Complete	8	27816262	27830885	27823573.5	+	312	146	https://v10-1.orthodb.org/?query=42511at8782	RGS domain
42830at8782	Complete	8	27839162	27842544	27840853	+	294.4	132	https://v10-1.orthodb.org/?query=42830at8782	RGS domain
11666at8782	Complete	8	27849723	27854764	27852243.5	+	893.8	594	https://v10-1.orthodb.org/?query=11666at8782	Ankyrin repeat
27815at8782	Complete	8	27944537	27950147	27947342	-	800.2	518	https://v10-1.orthodb.org/?query=27815at8782	Zinc finger C2H2-type
12135at8782	Complete	8	28143322	28221039	28182180.5	-	975.7	498	https://v10-1.orthodb.org/?query=12135at8782	"EXS, C-terminal"
38434at8782	Complete	8	28229425	28299784	28264604.5	+	333.5	162	https://v10-1.orthodb.org/?query=38434at8782	acyl-CoA-binding domain-containing protein 6
472at8782	Complete	8	28338562	28393563	28366062.5	-	4250.1	2597	https://v10-1.orthodb.org/?query=472at8782	CAP Gly-rich domain
30615at8782	Complete	8	28408347	28415595	28411971	-	432.3	212	https://v10-1.orthodb.org/?query=30615at8782	Lamina-associated polypeptide 1C
22514at8782	Complete	8	28420554	28423464	28422009	+	676.1	436	https://v10-1.orthodb.org/?query=22514at8782	Lamina-associated polypeptide 1C
5500at8782	Complete	8	28443543	28457601	28450572	+	1280.4	684	https://v10-1.orthodb.org/?query=5500at8782	Thrombospondin type-1 (TSP1) repeat
21156at8782	Complete	8	28473127	28490574	28481850.5	-	640.2	464	https://v10-1.orthodb.org/?query=21156at8782	Tudor domain
33043at8782	Complete	8	28491541	28497213	28494377	+	609.5	334	https://v10-1.orthodb.org/?query=33043at8782	podocin
17654at8782	Complete	8	28521293	28544325	28532809	-	937.6	493	https://v10-1.orthodb.org/?query=17654at8782	"Membrane bound O-acyl transferase, MBOAT"
4741at8782	Complete	8	28582326	28593656	28587991	+	1964.4	970	https://v10-1.orthodb.org/?query=4741at8782	SH2 domain
29577at8782	Complete	8	28598476	28602362	28600419	-	522.4	272	https://v10-1.orthodb.org/?query=29577at8782	Torsin
23781at8782	Fragmented	8	28608206	28620937	28614571.5	-	390.5	186	https://v10-1.orthodb.org/?query=23781at8782	Glycosaminoglycan xylosylkinase
19175at8782	Complete	8	28684453	28692600	28688526.5	+	815.3	399	https://v10-1.orthodb.org/?query=19175at8782	Angiopoietin-related protein 1
8753at8782	Complete	8	28915717	28934658	28925187.5	+	1111.1	768	https://v10-1.orthodb.org/?query=8753at8782	"Sec16, central conserved domain"
13263at8782	Complete	8	29252155	29357813	29304984	+	865.6	474	https://v10-1.orthodb.org/?query=13263at8782	"Zinc finger, RING-type"
2673at8782	Complete	8	29420504	29452844	29436674	+	2222.8	1183	https://v10-1.orthodb.org/?query=2673at8782	tenascin-R
9741at8782	Complete	8	29537329	29593900	29565614.5	+	1275.1	624	https://v10-1.orthodb.org/?query=9741at8782	kinesin-associated protein 3
12003at8782	Complete	8	29599320	29611266	29605293	+	1146.7	602	https://v10-1.orthodb.org/?query=12003at8782	SCY1 like pseudokinase 3
8170at8782	Complete	8	29612391	29630085	29621238	-	1340.8	736	https://v10-1.orthodb.org/?query=8170at8782	Protein of unknown function DUF4487
32644at8782	Complete	8	29630562	29631539	29631050.5	+	452.9	255	https://v10-1.orthodb.org/?query=32644at8782	Lysine methyltransferase
28446at8782	Complete	8	30060137	30072091	30066114	-	650.8	375	https://v10-1.orthodb.org/?query=28446at8782	Kinetochore protein Nuf2
50036at8782	Complete	8	30103025	30105773	30104399	+	222.3	102	https://v10-1.orthodb.org/?query=50036at8782	Ribosomal protein S14
43501at8782	Complete	8	30107435	30112400	30109917.5	-	350.9	183	https://v10-1.orthodb.org/?query=43501at8782	calcyclin-binding protein
4999at8782	Complete	8	30337353	30383500	30360426.5	+	1622.2	868	https://v10-1.orthodb.org/?query=4999at8782	"Zinc finger, CCCH-type"
20088at8782	Complete	8	30399873	30406742	30403307.5	-	834.3	403	https://v10-1.orthodb.org/?query=20088at8782	zinc finger and BTB domain-containing protein 37
32102at8782	Complete	8	30427010	30433961	30430485.5	+	522.6	285	https://v10-1.orthodb.org/?query=32102at8782	N-acetylneuraminate lyase
5093at8782	Complete	8	30552479	30574432	30563455.5	+	1569.8	997	https://v10-1.orthodb.org/?query=5093at8782	Laminin EGF domain
33635at8782	Complete	8	30580552	30591872	30586212	-	388.1	218	https://v10-1.orthodb.org/?query=33635at8782	nicotinamide mononucleotide adenylyltransferase 2
6160at8782	Complete	8	30618215	30645045	30631630	+	2174.7	1043	https://v10-1.orthodb.org/?query=6160at8782	protein SMG7 isoform X1
18918at8782	Complete	8	30648450	30660822	30654636	-	779.3	429	https://v10-1.orthodb.org/?query=18918at8782	neutrophil cytosol factor 2
49259at8782	Complete	8	30811006	30821528	30816267	+	202.5	117	https://v10-1.orthodb.org/?query=49259at8782	tRNA-splicing endonuclease subunit Sen15
50409at8782	Complete	8	30896211	30929669	30912940	+	167.9	89	https://v10-1.orthodb.org/?query=50409at8782	Protein of unknown function DUF4612
7429at8782	Complete	8	30936927	30962179	30949553	-	1657.4	725	https://v10-1.orthodb.org/?query=7429at8782	ER degradation-enhancing alpha-mannosidase-like protein 3
6002at8782	Complete	8	30964677	30996914	30980795.5	-	1576.7	973	https://v10-1.orthodb.org/?query=6002at8782	protein Niban
30174at8782	Complete	8	31041169	31045897	31043533	+	784	330	https://v10-1.orthodb.org/?query=30174at8782	"Zinc finger, RING-type"
11122at8782	Complete	8	31051987	31067125	31059556	-	950.8	477	https://v10-1.orthodb.org/?query=11122at8782	TRMT1-like protein
8406at8782	Complete	8	31071596	31093398	31082497	+	1073	757	https://v10-1.orthodb.org/?query=8406at8782	PIN domain
11992at8782	Complete	8	31095967	31103507	31099737	-	884.8	497	https://v10-1.orthodb.org/?query=11992at8782	Kelch repeat type 1
37588at8782	Complete	8	31184701	31195134	31189917.5	-	544.2	289	https://v10-1.orthodb.org/?query=37588at8782	zinc transporter 7
30468at8782	Complete	8	31201099	31204123	31202611	+	634	290	https://v10-1.orthodb.org/?query=30468at8782	Glycosyl transferase 64 domain
27309at8782	Complete	8	31296086	31303391	31299738.5	+	489	593	https://v10-1.orthodb.org/?query=27309at8782	Immunoglobulin
27435at8782	Complete	8	31324541	31331365	31327953	-	577	273	https://v10-1.orthodb.org/?query=27435at8782	RNA 3'-terminal phosphate cyclase
19990at8782	Complete	8	31333402	31343012	31338207	+	885.3	429	https://v10-1.orthodb.org/?query=19990at8782	"2-oxoacid dehydrogenase acyltransferase, catalytic domain"
32402at8782	Complete	8	31347708	31353854	31350781	+	635.3	309	https://v10-1.orthodb.org/?query=32402at8782	Leucine-rich repeat
22609at8782	Complete	8	31354138	31358485	31356311.5	-	664.3	374	https://v10-1.orthodb.org/?query=22609at8782	tRNA:m(4)X modification enzyme TRM13 homolog
17817at8782	Complete	8	31358577	31368673	31363625	+	991.6	519	https://v10-1.orthodb.org/?query=17817at8782	spindle assembly abnormal protein 6 homolog
32016at8782	Complete	8	31391471	31397853	31394662	-	499.2	279	https://v10-1.orthodb.org/?query=32016at8782	Nucleotide-sugar transporter
1678at8782	Complete	8	31479506	31507479	31493492.5	-	2763.9	1318	https://v10-1.orthodb.org/?query=1678at8782	glycogen debranching enzyme
13838at8782	Complete	8	31519198	31528345	31523771.5	+	1055	537	https://v10-1.orthodb.org/?query=13838at8782	Ferric-chelate reductase 1
19113at8782	Complete	8	31537962	31556459	31547210.5	-	690.7	472	https://v10-1.orthodb.org/?query=19113at8782	Paralemmin
10665at8782	Complete	8	31634459	31659149	31646804	-	1230.2	570	https://v10-1.orthodb.org/?query=10665at8782	Phosphatidic acid phosphatase type 2/haloperoxidase
26229at8782	Complete	8	31773842	31790936	31782389	-	676.7	319	https://v10-1.orthodb.org/?query=26229at8782	Phox homologous domain
5220at8782	Complete	8	31966630	32111041	32038835.5	+	978.8	479	https://v10-1.orthodb.org/?query=5220at8782	FAD/NAD(P)-binding domain
10884at8782	Complete	8	32133796	32176027	32154911.5	+	1153.1	560	https://v10-1.orthodb.org/?query=10884at8782	"Lysophospholipase, catalytic domain"
28259at8782	Complete	9	27239	38058	32648.5	+	523.3	269	https://v10-1.orthodb.org/?query=28259at8782	"Glycosyl transferase, family 8"
6780at8782	Complete	9	76284	94137	85210.5	+	1685.1	864	https://v10-1.orthodb.org/?query=6780at8782	"Hermansky-Pudlak syndrome 3, central region"
4619at8782	Complete	9	97086	121955	109520.5	-	1759.1	884	https://v10-1.orthodb.org/?query=4619at8782	"Multicopper oxidase, type 2"
42879at8782	Complete	9	120214	132821	126517.5	-	370.6	303	https://v10-1.orthodb.org/?query=42879at8782	transmembrane 4 L6 family member 1
43048at8782	Complete	9	160749	165473	163111	+	303.2	169	https://v10-1.orthodb.org/?query=43048at8782	transmembrane 4 L6 family member 4
40541at8782	Complete	9	177691	230684	204187.5	-	556.7	258	https://v10-1.orthodb.org/?query=40541at8782	WW domain-containing transcription regulator protein 1
46623at8782	Complete	9	243357	251245	247301	-	226.9	121	https://v10-1.orthodb.org/?query=46623at8782	COMM domain
31114at8782	Complete	9	256757	280512	268634.5	+	691	312	https://v10-1.orthodb.org/?query=31114at8782	"Zinc finger, RING-type"
19253at8782	Complete	9	391065	413461	402263	+	985.6	608	https://v10-1.orthodb.org/?query=19253at8782	TSC22 domain family protein 2
17228at8782	Complete	9	421534	434992	428263	+	959.8	487	https://v10-1.orthodb.org/?query=17228at8782	eukaryotic translation initiation factor 2A
48161at8782	Complete	9	436925	441244	439084.5	+	262.5	111	https://v10-1.orthodb.org/?query=48161at8782	"Selenoprotein, Rdx-type"
17308at8782	Complete	9	446738	454617	450677.5	-	498.7	370	https://v10-1.orthodb.org/?query=17308at8782	glutamate-rich protein 6
40118at8782	Complete	9	472140	492125	482132.5	-	286.9	152	https://v10-1.orthodb.org/?query=40118at8782	clarin-1
35511at8782	Complete	9	496587	497594	497090.5	-	525.9	289	https://v10-1.orthodb.org/?query=35511at8782	P2Y purinoceptor 14
29790at8782	Complete	9	510303	511343	510823	-	644.8	301	https://v10-1.orthodb.org/?query=29790at8782	G-protein coupled receptor 87
31806at8782	Complete	9	524545	525573	525059	-	531.3	276	https://v10-1.orthodb.org/?query=31806at8782	P2Y purinoceptor 13
32191at8782	Complete	9	528724	529749	529236.5	-	581.3	289	https://v10-1.orthodb.org/?query=32191at8782	P2Y purinoceptor 12
36814at8782	Complete	9	618591	619601	619096	+	481.4	262	https://v10-1.orthodb.org/?query=36814at8782	succinate receptor 1
29519at8782	Complete	9	686645	687742	687193.5	+	712.7	321	https://v10-1.orthodb.org/?query=29519at8782	P2Y purinoceptor 1
6647at8782	Complete	9	848344	869737	859040.5	-	1469.3	724	https://v10-1.orthodb.org/?query=6647at8782	Helicase-associated domain
16133at8782	Complete	9	871192	894962	883077	-	1057.9	574	https://v10-1.orthodb.org/?query=16133at8782	probable G-protein coupled receptor 149
1871at8782	Complete	9	1067561	1106708	1087134.5	-	2333.1	1245	https://v10-1.orthodb.org/?query=1871at8782	"Phosphoinositide-specific phospholipase C, EF-hand-like domain"
44138at8782	Complete	9	1139782	1141238	1140510	-	249.1	152	https://v10-1.orthodb.org/?query=44138at8782	protein C3orf33 homolog
20475at8782	Complete	9	1145025	1153764	1149394.5	-	379.1	234	https://v10-1.orthodb.org/?query=20475at8782	acetyl-coenzyme A transporter 1
11031at8782	Complete	9	1161873	1181441	1171657	+	1093.5	533	https://v10-1.orthodb.org/?query=11031at8782	"GMP synthase, C-terminal"
11941at8782	Complete	9	1221298	1243291	1232294.5	+	1225.9	565	https://v10-1.orthodb.org/?query=11941at8782	TCDD-inducible poly 
28129at8782	Complete	9	1307680	1320242	1313961	-	687.9	371	https://v10-1.orthodb.org/?query=28129at8782	cyclin-L1
9398at8782	Complete	9	1339450	1407825	1373637.5	-	1325.9	690	https://v10-1.orthodb.org/?query=9398at8782	Ventricular zone-expressed PH domain-containing protein 1
23821at8782	Complete	9	1391837	1397041	1394439	+	608.2	366	https://v10-1.orthodb.org/?query=23821at8782	Pentraxin-related
47421at8782	Complete	9	1428184	1440040	1434112	+	525.2	270	https://v10-1.orthodb.org/?query=47421at8782	PQ-loop repeat
50445at8782	Complete	9	1494905	1598396	1546650.5	+	155.6	131	https://v10-1.orthodb.org/?query=50445at8782	serine/Arginine-related protein 53
40375at8782	Complete	9	1609739	1623678	1616708.5	+	342.8	204	https://v10-1.orthodb.org/?query=40375at8782	Myeloid leukemia factor
10642at8782	Complete	9	1626107	1646953	1636530	+	1265.6	629	https://v10-1.orthodb.org/?query=10642at8782	"Elongation Factor G, domain II"
45123at8782	Complete	9	1636644	1640965	1638804.5	-	218.6	139	https://v10-1.orthodb.org/?query=45123at8782	latexin
40570at8782	Complete	9	1650360	1653274	1651817	-	285.9	167	https://v10-1.orthodb.org/?query=40570at8782	retinoic acid receptor responder protein 1
21327at8782	Complete	9	1673496	1686334	1679915	+	683.1	334	https://v10-1.orthodb.org/?query=21327at8782	Major facilitator superfamily
53409at8782	Complete	9	1717500	1747013	1732256.5	+	133.9	86	https://v10-1.orthodb.org/?query=53409at8782	IQ domain-containing protein J
44941at8782	Complete	9	1743257	1819202	1781229.5	+	425.7	224	https://v10-1.orthodb.org/?query=44941at8782	schwannomin-interacting protein 1
49270at8782	Complete	9	1832504	1833876	1833190	+	133.8	107	https://v10-1.orthodb.org/?query=49270at8782	Interleukin-12 alpha
25334at8782	Complete	9	1837074	1841422	1839248	-	593.4	385	https://v10-1.orthodb.org/?query=25334at8782	FIIND domain
9360at8782	Complete	9	1847739	1896830	1872284.5	-	1430.3	694	https://v10-1.orthodb.org/?query=9360at8782	intraflagellar transport protein 80 homolog
5167at8782	Complete	9	1902973	1939591	1921282	+	2045.9	1144	https://v10-1.orthodb.org/?query=5167at8782	structural maintenance of chromosomes protein 4
46037at8782	Complete	9	2002657	2003238	2002947.5	-	307.6	160	https://v10-1.orthodb.org/?query=46037at8782	Small GTPase
30032at8782	Complete	9	2010314	2011270	2010792	+	511.7	284	https://v10-1.orthodb.org/?query=30032at8782	"UDP-GalNAc:beta-1, 3-N-acetylgalactosaminyltransferase 1"
18568at8782	Complete	9	2114255	2122142	2118198.5	-	985	452	https://v10-1.orthodb.org/?query=18568at8782	"Nmd3, N-terminal"
54092at8782	Complete	9	2137056	2137301	2137178.5	-	146.5	68	https://v10-1.orthodb.org/?query=54092at8782	serine palmitoyltransferase small subunit B
40550at8782	Complete	9	2159134	2162070	2160602	+	589.1	366	https://v10-1.orthodb.org/?query=40550at8782	otolin-1
9884at8782	Complete	9	2925678	2928479	2927078.5	-	1176.9	589	https://v10-1.orthodb.org/?query=9884at8782	Leucine-rich repeat
14848at8782	Complete	9	3038093	3062282	3050187.5	-	1071.9	531	https://v10-1.orthodb.org/?query=14848at8782	"Carboxylesterase, type B"
12457at8782	Complete	9	3372997	3382918	3377957.5	-	532.1	435	https://v10-1.orthodb.org/?query=12457at8782	zinc finger B-box domain-containing protein 1
42238at8782	Complete	9	3446878	3454532	3450705	-	487	211	https://v10-1.orthodb.org/?query=42238at8782	Programmed cell death protein 10
25896at8782	Complete	9	3487657	3507143	3497400	+	746.1	370	https://v10-1.orthodb.org/?query=25896at8782	Serpin family
26573at8782	Complete	9	3547289	3572654	3559971.5	-	875.4	545	https://v10-1.orthodb.org/?query=26573at8782	Golgi integral membrane protein 4
24139at8782	Complete	9	4134738	4142817	4138777.5	-	646.6	374	https://v10-1.orthodb.org/?query=24139at8782	Leucine-rich repeat
21578at8782	Complete	9	4152966	4163398	4158182	-	944.8	509	https://v10-1.orthodb.org/?query=21578at8782	leucine-rich repeat-containing protein 31
20068at8782	Complete	9	4180603	4187125	4183864	+	938.8	461	https://v10-1.orthodb.org/?query=20068at8782	Sterile alpha motif domain
41604at8782	Complete	9	4194620	4211450	4203035	+	668.5	313	https://v10-1.orthodb.org/?query=41604at8782	Translocation protein Sec62
30941at8782	Complete	9	4230616	4231629	4231122.5	+	549.5	307	https://v10-1.orthodb.org/?query=30941at8782	Putative G-protein coupled receptor 160
13604at8782	Complete	9	4241097	4264252	4252674.5	-	1493.4	829	https://v10-1.orthodb.org/?query=13604at8782	Sterile alpha motif domain
12671at8782	Complete	9	4302093	4314200	4308146.5	+	1143.3	565	https://v10-1.orthodb.org/?query=12671at8782	ski-like protein
40721at8782	Complete	9	4322138	4330934	4326536	+	304	165	https://v10-1.orthodb.org/?query=40721at8782	Claudin
11999at8782	Complete	9	4337264	4353400	4345332	-	1412.9	635	https://v10-1.orthodb.org/?query=11999at8782	Putative cationic amino acid transporter
51847at8782	Complete	9	4393629	4395219	4394424	-	206.3	100	https://v10-1.orthodb.org/?query=51847at8782	Ribosomal protein L22e
22170at8782	Complete	9	4407926	4416955	4412440.5	-	883.8	409	https://v10-1.orthodb.org/?query=22170at8782	"solute carrier family 2, facilitated glucose transporter member 2"
4250at8782	Complete	9	4574156	4615098	4594627	-	1843.7	914	https://v10-1.orthodb.org/?query=4250at8782	Pleckstrin homology domain
29228at8782	Complete	9	4873431	4877154	4875292.5	-	487.2	228	https://v10-1.orthodb.org/?query=29228at8782	"7TM GPCR, serpentine receptor class w (Srw)"
36430at8782	Complete	9	4884660	4891372	4888016	-	389.8	210	https://v10-1.orthodb.org/?query=36430at8782	tumor necrosis factor ligand superfamily member 10
25434at8782	Complete	9	4912218	4926105	4919161.5	-	664.1	326	https://v10-1.orthodb.org/?query=25434at8782	Neutral cholesterol ester hydrolase 1
7386at8782	Complete	9	4933064	4955713	4944388.5	+	1714.3	813	https://v10-1.orthodb.org/?query=7386at8782	Dbl homology (DH) domain
9631at8782	Complete	9	5657912	5871368	5764640	+	1216	660	https://v10-1.orthodb.org/?query=9631at8782	Peptidase M28
36372at8782	Complete	9	6602425	6647398	6624911.5	+	462.9	212	https://v10-1.orthodb.org/?query=36372at8782	"Potassium channel, calcium-activated, BK, beta subunit"
37199at8782	Complete	9	6684584	6689757	6687170.5	-	477.1	227	https://v10-1.orthodb.org/?query=37199at8782	Zinc finger matrin-type protein 3
4045at8782	Complete	9	6708117	6721537	6714827	+	2397.4	1034	https://v10-1.orthodb.org/?query=4045at8782	"Phosphatidylinositol 3-kinase, C2 domain"
18316at8782	Complete	9	6733456	6736135	6734795.5	+	868.6	427	https://v10-1.orthodb.org/?query=18316at8782	Zinc finger C2H2-type
11499at8782	Complete	9	6740311	6760211	6750261	+	1143.5	624	https://v10-1.orthodb.org/?query=11499at8782	GTP binding domain
22985at8782	Complete	9	6825862	6833502	6829682	+	851.8	384	https://v10-1.orthodb.org/?query=22985at8782	actin-like protein 6A
41479at8782	Complete	9	6836013	6840477	6838245	-	315.6	176	https://v10-1.orthodb.org/?query=41479at8782	"Ribosomal protein L47, mitochondrial"
47498at8782	Complete	9	6840421	6843883	6842152	+	228.1	119	https://v10-1.orthodb.org/?query=47498at8782	"NADH:ubiquinone oxidoreductase, NDUFB5/SGDH subunit"
7576at8782	Complete	9	6847244	6892125	6869684.5	+	1466.9	674	https://v10-1.orthodb.org/?query=7576at8782	ubiquitin carboxyl-terminal hydrolase 13
15349at8782	Complete	9	6903535	6941390	6922462.5	-	948.2	532	https://v10-1.orthodb.org/?query=15349at8782	Tetratricopeptide repeat
16288at8782	Complete	9	7085262	7092606	7088934	+	1111.1	660	https://v10-1.orthodb.org/?query=16288at8782	Tetratricopeptide repeat
12842at8782	Complete	9	7093789	7111226	7102507.5	-	1230	770	https://v10-1.orthodb.org/?query=12842at8782	coiled-coil domain-containing protein 39
18809at8782	Complete	9	7170469	7192084	7181276.5	+	1167.6	537	https://v10-1.orthodb.org/?query=18809at8782	"Fragile X-related 1 protein, C-terminal core"
4681at8782	Complete	9	7851804	7889958	7870881	+	1867	916	https://v10-1.orthodb.org/?query=4681at8782	"P-type ATPase, C-terminal"
11346at8782	Complete	9	7929297	7947124	7938210.5	-	1114.5	590	https://v10-1.orthodb.org/?query=11346at8782	"ATP-grasp fold, PylC-type"
40496at8782	Complete	9	7953357	7964495	7958926	-	458.1	434	https://v10-1.orthodb.org/?query=40496at8782	Lysosome-associated membrane glycoprotein
25084at8782	Complete	9	8040922	8042043	8041482.5	+	727	337	https://v10-1.orthodb.org/?query=25084at8782	"Glycosyl transferase, family 31"
30474at8782	Complete	9	8131588	8142473	8137030.5	+	481.4	275	https://v10-1.orthodb.org/?query=30474at8782	"Replication factor C, C-terminal"
25306at8782	Complete	9	8144068	8149763	8146915.5	-	922.4	396	https://v10-1.orthodb.org/?query=25306at8782	eukaryotic initiation factor 4A-II
19226at8782	Complete	9	8165727	8192647	8179187	-	744.4	675	https://v10-1.orthodb.org/?query=19226at8782	Cystatin domain
27540at8782	Complete	9	8202282	8210850	8206566	-	442.2	303	https://v10-1.orthodb.org/?query=27540at8782	fetuin-B
32453at8782	Complete	9	8216238	8222717	8219477.5	-	464.7	296	https://v10-1.orthodb.org/?query=32453at8782	alpha-2-HS-glycoprotein
16917at8782	Complete	9	8285287	8298495	8291891	+	877.6	452	https://v10-1.orthodb.org/?query=16917at8782	"Ulp1 protease family, C-terminal catalytic domain"
47030at8782	Complete	9	8432818	8433814	8433316	+	205.2	92	https://v10-1.orthodb.org/?query=47030at8782	"RNA polymerase, Rpb8"
