scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
4,46500001,46600000,46548898,6726,2759,50.25,39.5,0.1198,0.0202,0.0118
4,46600001,46700000,46650356,6319,2393,69,47.75,0.182,0.0345,0.0224
4,46700001,46800000,46747363,6790,2717,67,70.75,-0.0272,-0.0053,-0.0034
4,46800001,46900000,46852872,6342,2505,165.375,28.875,0.7027,0.2956,0.1708
4,46900001,47000000,46951064,6815,2744,177,34,0.6777,0.2879,0.1559
4,47000001,47100000,47050744,7242,2907,213.375,35.625,0.7139,0.3313,0.1797
4,47100001,47200000,47148821,6456,2508,139.875,23.625,0.711,0.277,0.1465
4,47200001,47300000,47252305,6477,2776,120.5,56.75,0.3597,0.1066,0.0643
4,47300001,47400000,47350551,7092,2826,69.875,44.375,0.2232,0.0402,0.0259
4,47400001,47500000,47448971,7060,2940,86.25,36.25,0.4082,0.0885,0.0552
4,47500001,47600000,47551279,6837,2805,72.125,51.375,0.168,0.0382,0.0235
4,47600001,47700000,47647635,6608,2645,64,34.75,0.2962,0.0484,0.031
4,47700001,47800000,47751824,6436,2673,67.5,41,0.2442,0.0457,0.0279
4,47800001,47900000,47849085,6782,2861,91.25,68,0.146,0.0363,0.022
4,47900001,48000000,47950438,6017,2516,52.5,46.75,0.0579,0.0107,0.0067
4,48000001,48100000,48048119,6137,2761,72.875,28.875,0.4324,0.087,0.0515
4,48100001,48200000,48149569,5547,2323,71.25,28.5,0.4286,0.0761,0.0472
4,48200001,48300000,48251947,5923,2338,41.5,25.5,0.2388,0.0294,0.0188
4,48300001,48400000,48353135,6118,2583,66,36,0.2941,0.0581,0.0364
4,48400001,48500000,48448571,6648,2679,74.25,48,0.2147,0.0498,0.0298
4,48500001,48600000,48549113,6494,2726,47,40.75,0.0712,0.0108,0.0063
4,48600001,48700000,48651451,6868,2759,61.25,56.25,0.0426,0.0091,0.0055
4,48700001,48800000,48749744,6820,2999,108.75,64.75,0.2536,0.0739,0.0442
4,48800001,48900000,48850231,7109,2834,75.125,80.375,-0.0338,-0.0089,-0.0052
4,48900001,49000000,48949669,6668,2741,98.625,63.875,0.2138,0.0566,0.0342
4,49000001,49100000,49048606,7156,2868,109.5,62,0.277,0.0717,0.0431
4,49100001,49200000,49150104,7511,3009,85.5,86.25,-0.0044,-0.0011,-0.0007
4,49200001,49300000,49247471,7776,3378,75.625,57.375,0.1372,0.0246,0.0158
4,49300001,49400000,49348451,6568,2723,86.375,62.625,0.1594,0.0364,0.0227
4,49400001,49500000,49449113,6721,2708,71.25,47,0.2051,0.0379,0.0246
4,49500001,49600000,49550305,7481,3051,96.25,63.75,0.2031,0.049,0.0307
4,49600001,49700000,49650094,6700,2843,79.75,49.5,0.234,0.0472,0.0293
4,49700001,49800000,49747792,6744,2935,76.75,58.5,0.1349,0.0271,0.0171
4,49800001,49900000,49851585,6666,2779,35,48.25,-0.1592,-0.0212,-0.0141
4,49900001,50000000,49950109,6865,2783,66.25,53.75,0.1042,0.0208,0.0125
4,50000001,50100000,50046421,6648,2822,59.25,32.25,0.2951,0.05,0.0305
4,50100001,50200000,50149196,6176,2599,45,48,-0.0323,-0.005,-0.0033
4,50200001,50300000,50252350,6476,2855,54.5,99.25,-0.2911,-0.0666,-0.0401
4,50300001,50400000,50349089,6153,2613,63.25,41,0.2134,0.0377,0.0234
4,50400001,50500000,50450269,7735,3273,87.375,70.375,0.1078,0.0214,0.013
4,50500001,50600000,50551089,6007,2583,67.75,31,0.3722,0.0687,0.0409
4,50600001,50700000,50648204,5798,2497,52.25,34.25,0.2081,0.0339,0.0213
4,50700001,50800000,50749876,6160,2635,67.75,47.25,0.1783,0.0345,0.0205
4,50800001,50900000,50850195,6523,2776,80.75,72.5,0.0538,0.012,0.0076
4,50900001,51000000,50948907,6286,2573,72.25,38.75,0.3018,0.0583,0.0372
4,51000001,51100000,51048270,5170,2136,61.125,22.875,0.4554,0.0819,0.0486
4,51100001,51200000,51149974,5381,2236,69.75,15.75,0.6316,0.1044,0.0658
4,51200001,51300000,51252908,5291,2199,43.25,20.75,0.3516,0.042,0.0276
4,51300001,51400000,51351220,6171,2662,68.375,72.625,-0.0301,-0.0068,-0.0042
4,51400001,51500000,51448237,5777,2365,29.625,30.125,-0.0084,-0.0011,-0.0007
4,51500001,51600000,51552353,5833,2545,88.75,21,0.6173,0.1102,0.0675
4,51600001,51700000,51649270,6950,2897,73.875,61.125,0.0944,0.0226,0.0133
4,51700001,51800000,51751493,6100,2596,67.625,37.625,0.285,0.0577,0.0351
4,51800001,51900000,51851031,7254,2868,93.125,51.625,0.2867,0.0704,0.0426
4,51900001,52000000,51950204,8209,3382,123.375,91.875,0.1463,0.0428,0.0254
4,52000001,52100000,52048606,7446,3097,107.875,83.875,0.1252,0.035,0.0211
4,52100001,52200000,52149608,6967,2752,88,62.75,0.1675,0.0425,0.0253
4,52200001,52300000,52249344,7523,2962,107.25,80.75,0.141,0.04,0.0243
4,52300001,52400000,52346550,7272,3060,132,65,0.3401,0.0968,0.0582
4,52400001,52500000,52452092,7166,3138,88.625,54.375,0.2395,0.0506,0.0316
4,52500001,52600000,52547698,7480,3138,105.125,66.375,0.2259,0.0586,0.0349
4,52600001,52700000,52653658,5579,2434,25,27.75,-0.0521,-0.005,-0.0032
4,52700001,52800000,52746776,5511,2330,21.5,38.25,-0.2803,-0.0343,-0.0214
4,52800001,52900000,52851316,6458,2636,65.375,44.125,0.1941,0.0402,0.0242
4,52900001,53000000,52950577,8273,3539,125.375,59.875,0.3536,0.0872,0.0544
4,53000001,53100000,53046501,6397,2813,85.25,64.5,0.1386,0.0319,0.019
4,53100001,53200000,53151735,6117,2571,93.875,28.875,0.5295,0.115,0.0707
4,53200001,53300000,53247558,5810,2499,89,44.5,0.3333,0.0757,0.0471
4,53300001,53400000,53350448,5065,2022,23.75,24.5,-0.0155,-0.0016,-0.0011
4,53400001,53500000,53453489,5277,2110,32.25,34,-0.0264,-0.0034,-0.0022
4,53500001,53600000,53551332,5507,2306,52.625,42.375,0.1079,0.0189,0.0117
4,53600001,53700000,53649815,6206,2681,43,64.5,-0.2,-0.0328,-0.0195
4,53700001,53800000,53749397,5758,2421,41.5,21,0.328,0.0324,0.0201
4,53800001,53900000,53851843,5765,2385,58.75,19.25,0.5064,0.0765,0.0464
4,53900001,54000000,53949539,5964,2628,106.125,17.375,0.7186,0.1417,0.0891
4,54000001,54100000,54048111,5362,2132,41.125,35.375,0.0752,0.0131,0.0079
4,54100001,54200000,54151828,6168,2595,42,62.25,-0.1942,-0.0338,-0.0225
4,54200001,54300000,54249090,5421,2170,29,17.25,0.2541,0.0223,0.0148
4,54300001,54400000,54348908,5196,2207,41.75,58.5,-0.1671,-0.0303,-0.0181
4,54400001,54500000,54450317,5397,2197,45.25,43,0.0255,0.0041,0.0025
4,54500001,54600000,54547611,5657,2292,36.75,55.25,-0.2011,-0.0332,-0.0203
4,54600001,54700000,54651681,4563,1747,36,23.25,0.2152,0.0301,0.0192
4,54700001,54800000,54749015,6144,2238,43.125,37.375,0.0714,0.0093,0.0059
4,54800001,54900000,54849381,7158,2846,79.875,72.625,0.0475,0.0107,0.0068
4,54900001,55000000,54950496,6313,2581,43,41.5,0.0178,0.0026,0.0016
4,55000001,55100000,55050644,6062,2409,91,45.5,0.3333,0.0792,0.0491
4,55100001,55200000,55147896,6236,2516,81.375,47.375,0.2641,0.0535,0.0331
4,55200001,55300000,55248794,6100,2292,65.5,30.5,0.3646,0.0733,0.0461
4,55300001,55400000,55351422,6635,2555,39,55.5,-0.1746,-0.0298,-0.0176
4,55400001,55500000,55449006,6422,2423,65.625,33.875,0.3191,0.0613,0.0375
4,55500001,55600000,55550060,5408,2239,32.5,23,0.1712,0.0178,0.0117
4,55600001,55700000,55650831,5820,2442,46.5,41.25,0.0598,0.0086,0.0056
4,55700001,55800000,55748124,6550,2692,55.375,51.875,0.0326,0.0058,0.0036
4,55800001,55900000,55849397,6349,2556,66.875,61.375,0.0429,0.0102,0.0061
4,55900001,56000000,55950471,7277,2932,94.875,53.625,0.2778,0.0617,0.0385
4,56000001,56100000,56051665,7088,2902,74.375,119.125,-0.2313,-0.0623,-0.0384
4,56100001,56200000,56150137,7072,2921,91.25,45.25,0.337,0.0648,0.0408
4,56200001,56300000,56251288,7321,3072,58.625,84.125,-0.1786,-0.0383,-0.0232
4,56300001,56400000,56346992,5839,2359,36.5,33.75,0.0391,0.0052,0.0034
4,56400001,56500000,56448317,5112,2208,43.25,24,0.2862,0.0371,0.0232
4,56500001,56600000,56551484,5780,2371,35.75,35.75,0,0,0
4,56600001,56700000,56647812,5826,2350,55.25,33.25,0.2486,0.0396,0.0253
4,56700001,56800000,56747676,5681,2409,20.5,23.5,-0.0682,-0.0042,-0.0028
4,56800001,56900000,56851936,5570,2383,78,58.5,0.1429,0.0317,0.0189
4,56900001,57000000,56946515,5984,2318,24,37.75,-0.2227,-0.0271,-0.0172
4,57000001,57100000,57052986,5514,2287,18,17.75,0.007,0.0005,0.0003
4,57100001,57200000,57147556,5483,2363,14.5,24,-0.2468,-0.017,-0.011
4,57200001,57300000,57251027,5209,2117,19,22.25,-0.0788,-0.0069,-0.0043
4,57300001,57400000,57350751,5641,2215,64.75,32,0.3385,0.0633,0.0392
4,57400001,57500000,57449758,6858,2832,65.625,45.375,0.1824,0.0336,0.0208
4,57500001,57600000,57547331,5602,2428,90.5,39.5,0.3923,0.0916,0.057
4,57600001,57700000,57647790,5673,2267,32.25,26.5,0.0979,0.0098,0.006
4,57700001,57800000,57751455,5982,2308,47.25,22.5,0.3548,0.0433,0.0268
4,57800001,57900000,57850360,6295,2511,63.25,34.75,0.2908,0.0477,0.0298
4,57900001,58000000,57950875,5913,2420,44.25,32.5,0.1531,0.0197,0.0129
4,58000001,58100000,58049959,5911,2509,50.875,44.375,0.0682,0.0116,0.0076
4,58100001,58200000,58149997,6570,2589,77.25,42.5,0.2902,0.0593,0.0357
4,58200001,58300000,58247881,5979,2299,76,19.75,0.5875,0.0974,0.0616
4,58300001,58400000,58348409,6304,2603,67.875,36.625,0.299,0.0499,0.0312
4,58400001,58500000,58454459,7067,2866,42.75,57.75,-0.1493,-0.0239,-0.0146
4,58500001,58600000,58551359,6504,2781,61.5,49.5,0.1081,0.0193,0.0121
4,58600001,58700000,58649485,6319,2368,42.75,44,-0.0144,-0.0025,-0.0015
4,58700001,58800000,58753420,6036,2419,40.375,33.875,0.0875,0.0123,0.0079
4,58800001,58900000,58847383,5658,2387,35.25,28.75,0.1016,0.0113,0.0075
4,58900001,59000000,58950476,6029,2587,62.25,36,0.2672,0.0439,0.0276
4,59000001,59100000,59050977,6267,2559,39.25,30,0.1336,0.0165,0.0107
4,59100001,59200000,59153861,6305,2626,72.25,22,0.5332,0.0872,0.0558
4,59200001,59300000,59247175,6706,2814,34.375,44.375,-0.127,-0.0173,-0.0109
4,59300001,59400000,59351242,5754,2364,47.75,22,0.3692,0.0468,0.0318
4,59400001,59500000,59450438,7256,2940,110.125,52.125,0.3575,0.0906,0.0574
4,59500001,59600000,59548055,5566,2256,77.375,57.625,0.1463,0.039,0.0237
4,59600001,59700000,59649630,5970,2298,85,31,0.4655,0.1149,0.0683
4,59700001,59800000,59752799,6547,2612,74.75,56.75,0.1369,0.0313,0.0185
4,59800001,59900000,59848802,6789,2772,94,49.75,0.3078,0.0681,0.0443
4,59900001,60000000,59951291,6056,2514,106.25,36.5,0.4886,0.1082,0.0692
4,60000001,60100000,60053655,7550,3148,75,77.25,-0.0148,-0.003,-0.0018
4,60100001,60200000,60149876,8119,3200,115.75,90,0.1252,0.0359,0.0208
4,60200001,60300000,60251735,8414,3243,132.25,83.75,0.2245,0.0681,0.041
4,60300001,60400000,60348951,7870,3009,104.875,87.625,0.0896,0.0227,0.0138
4,60400001,60500000,60451413,7843,3221,86.875,71.125,0.0997,0.0227,0.0137
4,60500001,60600000,60548588,7963,3045,83.875,97.625,-0.0758,-0.0173,-0.0103
4,60600001,60700000,60648976,7689,3212,81.5,72,0.0619,0.0128,0.0078
4,60700001,60800000,60750737,7331,2823,65,71,-0.0441,-0.0102,-0.0061
4,60800001,60900000,60850893,7635,2962,80.75,55.5,0.1853,0.0381,0.0231
4,60900001,61000000,60947046,6557,2480,70.5,49,0.1799,0.0363,0.0218
4,61000001,61100000,61039504,5256,1799,54.25,26.5,0.3437,0.0713,0.0413
4,61100001,61200000,61162801,4698,1700,42.875,30.375,0.1706,0.0324,0.0197
4,61200001,61300000,61254490,8201,3205,103,72.75,0.1721,0.0398,0.0237
4,61300001,61400000,61350323,8616,3362,141.5,108.5,0.132,0.0308,0.02
4,61400001,61500000,61449066,8799,3580,102.25,122,-0.0881,-0.0214,-0.0133
4,61500001,61600000,61546497,9067,3530,129.75,89.25,0.1849,0.0479,0.0287
4,61600001,61700000,61649719,8434,3315,106.875,96.875,0.0491,0.0127,0.0079
4,61700001,61800000,61748261,8904,3464,129.25,111,0.076,0.021,0.0125
4,61800001,61900000,61847008,7717,2888,88.25,62.25,0.1728,0.0393,0.0241
4,61900001,62000000,61951120,7828,3311,111.625,96.375,0.0733,0.0223,0.0128
4,62000001,62100000,62048829,8330,3768,140.375,89.375,0.222,0.0666,0.0383
4,62100001,62200000,62153206,7954,3290,118.375,70.375,0.2543,0.0672,0.0395
4,62200001,62300000,62249259,8850,3437,142,92.25,0.2124,0.0633,0.0359
4,62300001,62400000,62346636,7858,3172,120.625,136.875,-0.0631,-0.0228,-0.0127
4,62400001,62500000,62449550,7760,3069,128.125,74.625,0.2639,0.0728,0.0449
4,62500001,62600000,62550018,8069,3037,120,98,0.1009,0.0297,0.0173
4,62600001,62700000,62652314,9193,3593,158.5,112.75,0.1687,0.0525,0.0315
4,62700001,62800000,62752563,5746,2127,70.75,35.5,0.3318,0.0695,0.0425
4,62800001,62900000,62846939,5815,2252,96.875,50.375,0.3158,0.0855,0.0513
4,62900001,63000000,62950047,7736,2960,107.75,50.5,0.3618,0.0928,0.0566
4,63000001,63100000,63048596,7030,2908,92.625,42.625,0.3697,0.082,0.0509
4,63100001,63200000,63147850,6242,2479,79.5,37.75,0.3561,0.0875,0.0542
4,63200001,63300000,63252272,7012,2651,82.875,40.625,0.3421,0.0844,0.0479
4,63300001,63400000,63346856,7558,3014,106.75,41.75,0.4377,0.1077,0.0609
4,63400001,63500000,63448923,6294,2665,74.75,46.25,0.2355,0.0545,0.0329
4,63500001,63600000,63548831,6923,2675,101.125,25.625,0.5957,0.1563,0.0971
4,63600001,63700000,63640713,3120,1152,49.5,32.25,0.211,0.0632,0.0392
4,63700001,63800000,63752727,6836,2667,148.125,92.625,0.2305,0.0901,0.0518
4,63800001,63900000,63849049,7095,2755,127.875,82.625,0.215,0.0683,0.0388
4,63900001,64000000,63950174,6752,2422,116,74.75,0.2163,0.0664,0.0391
4,64000001,64100000,64047465,7215,2686,133.375,79.625,0.2523,0.0755,0.0461
4,64100001,64200000,64152248,6583,2526,118.25,87.5,0.1495,0.0482,0.0283
4,64200001,64300000,64250245,7932,2785,125.375,86.125,0.1856,0.0584,0.0342
4,64300001,64400000,64348341,8198,3046,154.75,92.75,0.2505,0.0799,0.0469
4,64400001,64500000,64450816,8414,3067,144.125,88.875,0.2371,0.0627,0.039
4,64500001,64600000,64532623,2984,1184,49.25,45.25,0.0423,0.0122,0.0075
4,64600001,64700000,64653210,2239,819,31.875,18.375,0.2687,0.0667,0.0395
4,64700001,64800000,64753112,2423,976,45.375,38.125,0.0868,0.028,0.0169
4,64800001,64900000,64856885,8067,2932,144.875,67.125,0.3667,0.0917,0.0601
4,64900001,65000000,64950878,9327,3353,112.625,118.125,-0.0238,-0.0063,-0.0039
4,65000001,65100000,65049131,8936,3245,140,112.5,0.1089,0.03,0.0186
4,65100001,65200000,65151557,9581,3767,154,99.75,0.2138,0.0489,0.0312
4,65200001,65300000,65250784,10841,4352,207.25,113.5,0.2923,0.0736,0.0464
4,65300001,65400000,65347475,9135,3547,161.25,92.75,0.2697,0.0698,0.0419
4,65400001,65500000,65450249,8098,3171,102,80.75,0.1163,0.0263,0.0157
4,65500001,65600000,65549809,8973,3365,113.625,95.125,0.0886,0.0211,0.0136
4,65600001,65700000,65648769,8838,3221,113.5,86.75,0.1336,0.029,0.0179
4,65700001,65800000,65748926,8517,3378,135,66,0.3433,0.0679,0.0417
4,65800001,65900000,65849739,7904,3093,85.375,54.375,0.2218,0.0334,0.0219
4,65900001,66000000,65943883,5957,2094,89.375,21.875,0.6067,0.1223,0.0779
4,66000001,66100000,66050838,7302,2697,74.875,52.375,0.1768,0.0362,0.0228
4,66100001,66200000,66149740,7346,2951,85.25,83.25,0.0119,0.0027,0.0017
4,66200001,66300000,66248336,7064,2728,99.75,71.75,0.1633,0.0437,0.0256
4,66300001,66400000,66351187,6662,2604,132.5,55.75,0.4077,0.105,0.0649
4,66400001,66500000,66449358,6313,2631,80.375,100.375,-0.1107,-0.0273,-0.0172
4,66500001,66600000,66549677,6320,2361,71.75,67.25,0.0324,0.0065,0.0042
4,66600001,66700000,66646272,5810,2177,81.75,64.25,0.1199,0.0334,0.0198
4,66700001,66800000,66753319,7574,2933,129,82.25,0.2213,0.067,0.0386
4,66800001,66900000,66848871,7647,2994,133.75,85,0.2229,0.0653,0.0402
4,66900001,67000000,66944870,6945,2365,127,63.5,0.3333,0.1238,0.0671
4,67000001,67100000,67050516,7769,2620,121.75,90.5,0.1472,0.0471,0.0278
4,67100001,67200000,67149311,9038,3093,141.375,107.625,0.1355,0.0485,0.0263
4,67200001,67300000,67251138,7736,2818,137.75,74.25,0.2995,0.1012,0.0578
4,67300001,67400000,67349070,7120,2611,178.5,35.25,0.6702,0.2882,0.1615
4,67400001,67500000,67451581,7767,2903,148.125,63.375,0.4007,0.1239,0.074
4,67500001,67600000,67548450,8263,3137,161.25,88.75,0.29,0.1001,0.0583
4,67600001,67700000,67644691,7621,2893,154.875,87.625,0.2773,0.0991,0.0527
4,67700001,67800000,67749045,2562,821,23.25,12,0.3191,0.0521,0.0308
4,67800001,67900000,67852251,5025,1795,17.25,37,-0.3641,-0.045,-0.0303
4,67900001,68000000,67960128,3616,1536,18.25,40.75,-0.3814,-0.0611,-0.042
4,68000001,68100000,68046787,2298,950,14.625,20.625,-0.1702,-0.0235,-0.0158
4,68100001,68200000,68149700,2235,830,17.25,7.25,0.4082,0.0432,0.0289
4,68200001,68300000,68249830,2337,990,14.875,27.625,-0.3,-0.0479,-0.0317
4,68300001,68400000,68359868,5738,2513,55.625,61.875,-0.0532,-0.0104,-0.007
4,68400001,68500000,68451174,7389,2725,101.25,42.25,0.4111,0.0924,0.0572
4,68500001,68600000,68550642,8009,3052,101.75,60.25,0.2562,0.0591,0.0374
4,68600001,68700000,68652082,7679,2930,85.5,70.25,0.0979,0.0216,0.013
4,68700001,68800000,68750383,7845,2804,131,86.25,0.206,0.0678,0.0405
4,68800001,68900000,68849744,8484,3118,159.75,89.25,0.2831,0.0971,0.0577
4,68900001,69000000,68951197,7516,2824,140.875,76.625,0.2954,0.0981,0.0578
4,69000001,69100000,69050622,8215,3067,174.375,103.625,0.2545,0.0922,0.0542
4,69100001,69200000,69149189,7979,2891,129.25,90.75,0.175,0.0614,0.0334
4,69200001,69300000,69248284,7862,3082,140.875,105.375,0.1442,0.0513,0.0295
4,69300001,69400000,69348811,7868,3015,171.625,126.125,0.1528,0.0688,0.0353
4,69400001,69500000,69449479,7589,2874,171.875,83.875,0.3441,0.1323,0.0738
4,69500001,69600000,69546844,7168,2726,146.5,90.75,0.235,0.0886,0.0488
4,69600001,69700000,69651692,6988,2577,142,74.5,0.3118,0.1159,0.0643
4,69700001,69800000,69749742,6969,2577,145.5,76,0.3138,0.1091,0.0639
4,69800001,69900000,69849843,8105,3074,147.625,89.625,0.2445,0.0707,0.0429
4,69900001,70000000,69953232,8539,3179,183,96.75,0.3083,0.113,0.0643
4,70000001,70100000,70048496,8038,3061,172.875,80.125,0.3666,0.1213,0.0729
4,70100001,70200000,70149185,7955,2781,108,106.75,0.0058,0.0019,0.0011
4,70200001,70300000,70247236,6785,2506,145.75,92.5,0.2235,0.0803,0.0492
4,70300001,70400000,70349033,6288,2418,53.75,42.25,0.1198,0.0167,0.0104
4,70400001,70500000,70450459,7427,2732,98.625,49.875,0.3283,0.0612,0.0376
4,70500001,70600000,70549010,6446,2398,92.5,63.25,0.1878,0.044,0.0273
4,70600001,70700000,70652920,7344,2833,119.875,88.125,0.1526,0.0393,0.0253
4,70700001,70800000,70753030,8653,3280,95.5,109.25,-0.0672,-0.0139,-0.0088
4,70800001,70900000,70849194,8387,3225,117.875,71.375,0.2457,0.0462,0.0292
4,70900001,71000000,70949174,5599,1870,171.125,22.125,0.771,0.2648,0.149
4,71000001,71100000,71050166,6557,2657,45.75,53.5,-0.0781,-0.0114,-0.0073
4,71100001,71200000,71150073,8167,2826,115.875,66.375,0.2716,0.0639,0.04
4,71200001,71300000,71252375,8100,2833,115.25,86.75,0.1411,0.0356,0.0221
4,71300001,71400000,71348976,8210,2877,111.75,68.5,0.2399,0.0583,0.0364
4,71400001,71500000,71449578,7167,2661,96.125,67.875,0.1723,0.0416,0.0258
4,71500001,71600000,71546482,6253,2464,76.75,56,0.1563,0.0321,0.0207
4,71600001,71700000,71650782,6013,2264,89.625,51.375,0.2713,0.0698,0.0418
4,71700001,71800000,71752391,6668,2427,60.25,58.5,0.0147,0.0026,0.0017
4,71800001,71900000,71851357,8324,2851,99.375,83.125,0.089,0.0212,0.0123
4,71900001,72000000,71923392,2433,854,31.125,28.375,0.0462,0.0133,0.0074
5,1,100000,49302,6819,2714,59,43,0.1569,0.0263,0.0163
5,100001,200000,149888,6411,2635,52.75,23.25,0.3882,0.0545,0.0338
5,200001,300000,251329,6274,2444,39,28.25,0.1599,0.0192,0.0118
5,300001,400000,349445,6188,2487,25.5,52.25,-0.3441,-0.0424,-0.028
5,400001,500000,448885,5765,2368,31,31.25,-0.004,-0.0004,-0.0003
5,500001,600000,551395,5266,2276,55.25,44,0.1134,0.0181,0.0114
5,600001,700000,650305,5579,2220,18.625,36.625,-0.3258,-0.033,-0.021
5,700001,800000,749482,5139,2181,9,19,-0.3571,-0.0208,-0.0131
5,800001,900000,849271,5847,2495,50.625,25.125,0.3366,0.0432,0.0273
5,900001,1000000,949394,6117,2353,45.875,23.375,0.3249,0.0363,0.0237
5,1000001,1100000,1048954,5706,2376,28.75,21.25,0.15,0.0128,0.0081
5,1100001,1200000,1153130,5435,2195,19.75,20,-0.0063,-0.0005,-0.0003
5,1200001,1300000,1248840,4612,1745,12.5,11,0.0638,0.0034,0.0022
5,1300001,1400000,1349953,5072,1984,25.75,16.25,0.2262,0.0191,0.0128
5,1400001,1500000,1449263,4594,1875,19.25,12.75,0.2031,0.0129,0.0088
5,1500001,1600000,1551778,5064,2031,36.25,26,0.1647,0.0193,0.0122
5,1600001,1700000,1652360,4986,2024,41,10.5,0.5922,0.0601,0.0365
5,1700001,1800000,1749475,5621,2277,17.75,10.25,0.2679,0.0127,0.0081
5,1800001,1900000,1851241,5175,2117,12,32.75,-0.4637,-0.0372,-0.0234
5,1900001,2000000,1950171,5462,2249,45.75,17.75,0.4409,0.0452,0.0275
5,2000001,2100000,2049963,5662,2338,27,23.25,0.0746,0.0065,0.004
5,2100001,2200000,2149462,5825,2468,19.25,21.25,-0.0494,-0.0031,-0.002
5,2200001,2300000,2250367,6146,2531,40,19.5,0.3445,0.0318,0.0203
5,2300001,2400000,2348892,5117,2124,32.25,10,0.5266,0.0369,0.0244
5,2400001,2500000,2452667,5626,2308,31.5,14.5,0.3696,0.0301,0.0192
5,2500001,2600000,2547973,4914,1897,42.25,20.25,0.352,0.0443,0.0281
5,2600001,2700000,2651096,5586,2366,26,27.25,-0.0235,-0.0021,-0.0014
5,2700001,2800000,2749620,5436,2312,36.875,25.375,0.1847,0.0219,0.0134
5,2800001,2900000,2848078,5219,2185,28.5,26.75,0.0317,0.0033,0.0022
5,2900001,3000000,2947882,5524,2416,53.375,20.125,0.4524,0.0705,0.0429
5,3000001,3100000,3052274,5966,2375,48,14.5,0.536,0.072,0.0449
5,3100001,3200000,3149178,6272,2530,65.75,38,0.2675,0.0514,0.0314
5,3200001,3300000,3249177,6010,2444,53.375,38.875,0.1572,0.028,0.0162
5,3300001,3400000,3351046,5702,2410,22.25,13.75,0.2361,0.0159,0.0103
5,3400001,3500000,3452684,5814,2427,85.25,29.5,0.4858,0.1004,0.0579
5,3500001,3600000,3548019,6009,2531,47.5,22.25,0.362,0.048,0.0306
5,3600001,3700000,3651645,6299,2481,52,39.25,0.1397,0.0239,0.0148
5,3700001,3800000,3748058,6590,2624,53,53.75,-0.007,-0.0012,-0.0007
5,3800001,3900000,3849259,4649,1794,18.25,20.75,-0.0641,-0.0058,-0.0037
5,3900001,4000000,3946641,5116,2029,15.75,17,-0.0382,-0.0031,-0.002
5,4000001,4100000,4048641,5644,2292,22.875,18.375,0.1091,0.009,0.0056
5,4100001,4200000,4151661,5084,2111,31.25,13.75,0.3889,0.0354,0.0221
5,4200001,4300000,4250868,6009,2542,64.25,30.25,0.3598,0.0606,0.0358
5,4300001,4400000,4346411,6090,2505,24.75,19.5,0.1186,0.0112,0.007
5,4400001,4500000,4451866,5427,2138,25,19.5,0.1236,0.0122,0.0077
5,4500001,4600000,4552308,6483,2784,50.875,88.125,-0.268,-0.0641,-0.0379
5,4600001,4700000,4650741,5781,2246,34.75,32.75,0.0296,0.0046,0.0029
5,4700001,4800000,4749618,6108,2468,50.25,43.5,0.072,0.0122,0.0077
5,4800001,4900000,4849649,5680,2218,30.125,40.375,-0.1454,-0.0217,-0.0141
5,4900001,5000000,4949326,6360,2397,26.5,30.5,-0.0702,-0.0078,-0.0045
5,5000001,5100000,5050785,6093,2335,39,36.25,0.0365,0.0059,0.0037
5,5100001,5200000,5148447,6053,2348,33.75,38.5,-0.0657,-0.0099,-0.0064
5,5200001,5300000,5250379,6021,2476,47.25,47,0.0027,0.0005,0.0003
5,5300001,5400000,5352051,5446,2196,41.875,31.125,0.1473,0.0226,0.0141
5,5400001,5500000,5451013,5369,2169,46,25.25,0.2912,0.0434,0.0284
5,5500001,5600000,5551163,5931,2364,57.875,45.125,0.1238,0.027,0.0165
5,5600001,5700000,5649259,6430,2534,47.875,34.375,0.1641,0.023,0.0151
5,5700001,5800000,5752173,5866,2544,63.25,40.75,0.2163,0.0419,0.0267
5,5800001,5900000,5847414,6433,2578,61.75,46.75,0.1382,0.0254,0.0156
5,5900001,6000000,5947741,5408,2088,27.75,23.75,0.0777,0.0094,0.0058
5,6000001,6100000,6048785,6053,2498,31.5,16.5,0.3125,0.0268,0.0174
5,6100001,6200000,6150692,5524,2261,43,11.25,0.5853,0.0696,0.0423
5,6200001,6300000,6246043,5613,2345,61,13,0.6486,0.0983,0.0616
5,6300001,6400000,6349449,4744,2029,34.5,29.25,0.0824,0.012,0.0079
5,6400001,6500000,6450696,5709,2373,37.25,31.75,0.0797,0.0111,0.007
5,6500001,6600000,6549593,5826,2201,35.625,32.375,0.0478,0.0067,0.0044
5,6600001,6700000,6649582,4918,1869,16.625,17.625,-0.0292,-0.0026,-0.0017
5,6700001,6800000,6752274,4940,1965,27.75,16.25,0.2614,0.0292,0.0179
5,6800001,6900000,6852380,5561,2099,53.5,21.5,0.4267,0.0812,0.0479
5,6900001,7000000,6949049,5762,2297,48.75,38.75,0.1143,0.0206,0.0124
5,7000001,7100000,7051029,6126,2322,57.75,29,0.3314,0.0528,0.0347
5,7100001,7200000,7150514,5421,2293,48,17.25,0.4713,0.0607,0.0415
5,7200001,7300000,7249555,6390,2550,59,31.25,0.3075,0.0493,0.0315
5,7300001,7400000,7350298,6074,2398,37.625,28.625,0.1358,0.0177,0.0116
